state,district,floor-num,type,property-type,transaction-date,lot-size,bldg-size,size,report-date,price,ppm,address,scheme,tenure-type,tenure-period,bedroom-num
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,28/12/2010,70,80,80,28/1/2011,173000,2163,"34, JLN 5/38A ",TMN SRI SINAR ,Kekal,,4
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,10/2/2010,55,87,87,24/12/2010,170000,1954,"26,JALAN 10/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,16/5/2011,76,76,76,4/8/2011,162000,2132,"52-5-1,JLN 8/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,2,terrace,2 - 2 1/2 Storey Terraced,28/4/2011,55,57,57,4/7/2011,161000,2825,"27,JLN 4/38F ",TMN SRI SINAR ,Kekal,,2
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,7/2/2011,55,80,80,23/6/2011,160000,2000,"NO. 18,JLN. 4/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Ampang,3,terrace,2 - 2 1/2 Storey Terraced,1/12/2010,56,80,80,17/1/2011,160000,2000,"32,7/38A ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,2,terrace,2 - 2 1/2 Storey Terraced,28/3/2011,55,57,57,18/4/2011,160000,2807,"NO.10,JALAN 1/38E ",TMN SRI SINAR ,Kekal,,2
Kuala Lumpur,Mukim Batu,2,terrace,2 - 2 1/2 Storey Terraced,11/3/2011,55,57,57,1/4/2011,157000,2754,"18,JLN 3/38E ",TMN SRI SINAR ,Kekal,,2
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,8/12/2010,56,80,80,24/1/2011,155000,1938,"14, JLN 34D/38A ",TMN SRI SINAR ,Kekal,,4
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,22/4/2011,55,80,80,5/5/2011,150000,1875,"26, JLN 12/38D ",TMN SRI SINAR ,Kekal,,4
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,29/3/2011,56,80,80,15/6/2011,150000,1875,"26, JLN 9/38A ",TMN SRI SINAR ,Kekal,,4
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,20/4/2011,76,76,76,24/6/2011,150000,1974,"46-3A-01,JLN 8/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,4/5/2011,76,76,76,7/7/2011,150000,1974,"52-3-2,JLN 8/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,23/11/2010,55,80,80,29/12/2010,148000,1850,"NO.48,JALAN 2/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,28/12/2010,76,76,76,1/6/2011,148000,1947,"32-3-2,JLN 8/3D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,14/3/2011,76,76,76,12/7/2011,145000,1908,"46-3A-2,JLN 8/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,3/12/2010,46,80,80,28/1/2011,130000,1625,"10,9/38E ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,31/12/2010,63,63,63,22/2/2011,128000,2032,"72-6-2,JLN 8/3D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,7/4/2011,62,62,62,30/6/2011,128000,2065,"64-5-1,JLN 8/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,2,terrace,2 - 2 1/2 Storey Terraced,5/9/2010,55,57,57,14/1/2011,128000,2246,"10,JLN 3/38F ",TMN SRI SINAR ,Kekal,,2
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,13/9/2001,82,82,82,19/9/2011,127500,1555,"A-5-17,JLN 8/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,9,condo,Condominium/Apartment,9/12/2010,76,76,76,22/9/2011,120000,1579,"A-3A-8F,JLN 8/38D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,3,terrace,2 - 2 1/2 Storey Terraced,19/10/2010,56,80,80,11/1/2011,100000,1250,"43,5/38A ",TMN SRI SINAR ,Kekal,,4
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,27/6/2002,63,63,63,23/6/2011,100000,1587,"72-3-3,JLN 8/3D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Batu,8,condo,Condominium/Apartment,27/8/2002,63,63,63,22/9/2011,94500,1500,"64-8-1,JLN 8/3D ",TMN SRI SINAR ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,22/12/2010,440,222,222,28/1/2011,900000,4054,"11,JALAN TIRAM ",TMN SUET CHOW ,Pajakan,99,4
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,27/6/2011,434,197,197,27/7/2011,850000,4315,"9,JALAN TIRAM (TMN MUTIARA) ",TMN SUET CHOW ,Pajakan,99,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,6/4/2011,396,183,183,27/5/2011,733000,4005,"21,LRG HALIA BARA 2 ",TMN SUPREME ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,26/11/2010,201,244,244,24/12/2010,712000,2918,"NO. 19,JALAN 5/98 ",TMN SUPREME ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,5/8/2011,217,149,149,25/8/2011,680000,4564,"NO.33,JLN JINTAN MANIS ",TMN SUPREME ,Pajakan,99,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,16/5/2011,143,183,183,15/6/2011,500000,2732,"NO. 16,LORONG HALIA BARA 1 ",TMN SUPREME ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,14/2/2011,173,138,138,21/4/2011,452000,3275,"36,LORONG JINTAN MANIS 4 ",TMN SUPREME ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,29/11/2010,163,158,158,10/1/2011,448000,2835,"N0 6,JALAN 4/98L ",TMN SUPREME ,Kekal,,4
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,21/4/2011,149,172,172,12/7/2011,395000,2297,"26,JLN 3/151A ",TMN SURIA PUCHONG ,Kekal,,4
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,21/10/2010,159,172,172,19/1/2011,320000,1860,"33,JLN 3/151A ",TMN SURIA PUCHONG ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,semid,2 - 2 1/2 Storey Semi-Detached,2/11/2010,325,376,376,6/5/2011,1300000,3457,"NO.9,JLN AWAN BERARAK 1 ",TMN TAN YEW LAI ,Kekal,,7
Kuala Lumpur,Mukim Petaling,3,semid,2 - 2 1/2 Storey Semi-Detached,14/7/2010,325,376,376,8/7/2011,1200000,3191,"NO.11,JLN AWAN BERARAK 1 ",TMN TAN YEW LAI ,Kekal,,7
Kuala Lumpur,Mukim Petaling,2,semid,2 - 2 1/2 Storey Semi-Detached,9/9/2005,325,321,321,21/6/2011,455000,1417,"33,JLN AWAN BERARAK 1 ",TMN TAN YEW LAI ,Kekal,,7
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,8/11/2010,224,133,133,25/2/2011,425000,3195,"61,JALAN 8A ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,15/4/2011,123,143,143,24/6/2011,340000,2378,"NO. 73,JALAN DATO HAJI ",TMN TAN YEW LAI ,Kekal,,5
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,18/1/2011,123,82,82,25/3/2011,290000,3537,"291,JLN 9A ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,16/2/2011,123,82,82,29/3/2011,265000,3232,"293,JLN 9A ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,15/8/2011,123,82,82,29/9/2011,265000,3232,"333,JLN 8A ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,11/5/2011,135,82,82,6/6/2011,265000,3232,"147,6 ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,7/7/2011,134,82,82,20/7/2011,250000,3049,"32,JLN 6 ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,13/12/2010,134,116,116,22/3/2011,243888,2102,"207,JLN 8 ",TMN TAN YEW LAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,29/4/2011,117,143,143,18/8/2011,240000,1678,"189,JLN 8 ",TMN TAN YEW LAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,30/5/2011,133,107,107,15/6/2011,220000,2056,"60,JLN 4 ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,15/11/2010,160,83,83,11/1/2011,200000,2410,"323,JLN DATOK TAN YEW LAI ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,1,terrace,1 - 1 1/2 Storey Terraced,9/2/2011,121,82,82,22/2/2011,170000,2073,"LOT 324,JLN DATO' TAN YEW LAI ",TMN TAN YEW LAI ,Kekal,,3
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,8/2/2010,139,270,270,21/9/2011,1230000,4556,"5,JALAN TASIK 16 ",TMN TASIK DAMAI ,Pajakan,99,3
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,10/11/2010,472,270,270,30/3/2011,1200000,4444,"1,JALAN TASIK 8 ",TMN TASIK DAMAI ,Pajakan,99,3
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,8/11/2010,450,270,270,21/12/2010,1150000,4259,"2,JALAN TASIK 10 ",TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,8/12/2010,338,270,270,29/6/2011,850000,3148,,TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,19/4/2011,139,216,216,18/8/2011,828000,3833,"22A,JLN TASIK 1 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,13/9/2010,263,270,270,11/1/2011,820000,3037,"27,JALAN TASIK 17 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,5/8/2010,139,216,216,20/12/2010,750000,3472,"18,JLN TASIK 2 ",TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,1/6/2011,139,216,216,7/9/2011,730000,3380,"19,JLN TASIK 4 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,20/9/2010,139,216,216,26/4/2011,715000,3310,"13,JLN TASIK 13 ",TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,25/10/2010,472,216,216,9/3/2011,700000,3241,"1,JALAN TASIK 8 ",TMN TASIK DAMAI ,Pajakan,99,3
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,16/11/2010,139,216,216,28/4/2011,690000,3194,"7,JLN TASIK 17 ",TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,19/10/2010,139,216,216,21/2/2011,675000,3125,"9,JLN TASIK 11 ",TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,24/8/2010,130,216,216,4/1/2011,670000,3102,"22A,JLN TASIK 18 ",TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,16/3/2011,139,216,216,6/6/2011,670000,3102,"7,JLN TASIK 2 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,26/7/2011,139,216,216,11/8/2011,670000,3102,"7,JLN TASIK 2 ",TMN TASIK DAMAI ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,3/9/2010,139,216,216,10/1/2011,660000,3056,"8,JLN TASIK 5 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,30/8/2010,139,216,216,22/12/2010,643000,2977,"21,JLN TASIK 1 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,5/8/2010,139,216,216,18/1/2011,610000,2824,"6,JLN TASIK 18 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,10/2/2011,139,216,216,6/7/2011,610000,2824,"10,JLN TASIK 18 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Petaling,2,terrace,2 - 2 1/2 Storey Terraced,1/10/2010,139,216,216,27/5/2011,600000,2778,"7 (1425),JALAN TASIK 3 ",TMN TASIK DAMAI ,Pajakan,99,3
Kuala Lumpur,Mukim Petaling,3,terrace,2 - 2 1/2 Storey Terraced,23/12/2010,139,216,216,21/6/2011,435000,2014,"12A,JLN TASIK 18 ",TMN TASIK DAMAI ,Pajakan,99,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,13/6/2011,175,175,175,13/7/2011,500000,2857,"53,JLN SEBARAU ",TMN TENAGA ,Pajakan,99,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,11/5/2011,174,175,175,1/6/2011,400000,2286,"24,JLN SENGARING ",TMN TENAGA ,Pajakan,99,4
Kuala Lumpur,Mukim Kuala Lumpur,1,terrace,1 - 1 1/2 Storey Terraced,14/6/2011,174,94,94,11/8/2011,298000,3170,"NO.58,JLN SELUANG ",TMN TENAGA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,1,terrace,1 - 1 1/2 Storey Terraced,29/3/2011,174,85,85,27/4/2011,270000,3176,"NO.27,JALAN SEMPILAI ",TMN TENAGA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,2,detached,Detached,16/3/2011,725,285,285,13/5/2011,3698888,12979,"91,JLN ATHINAHAPAN 2 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,detached,Detached,25/7/2011,862,204,204,24/8/2011,3650000,17892,"39,LENGKOK ZAABA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,detached,Detached,7/7/2011,562,224,224,23/8/2011,3300000,14732,"71,JLN TMN ZAABA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,detached,Detached,5/5/2010,765,302,302,20/12/2010,3200000,10596,"2,LENGKOK AMINUNUDDIN BAKI ",TMN TUN DR ISMAIL ,Kekal,,5
Kuala Lumpur,Mukim Kuala Lumpur,2,detached,Detached,24/5/2011,558,285,285,3/6/2011,2700000,9474,"139,JLN ATTHINAHAPAN ",TMN TUN DR ISMAIL ,Kekal,,6
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,27/12/2010,335,240,240,29/3/2011,2520000,10500,"62,JLN LEONG YEW KOH ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,16/12/2010,334,234,234,30/12/2010,2350000,10043,"NO. 64,JLN LEONG YEW KOH ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,9/3/2011,334,204,204,1/4/2011,2200000,10784,"207,PERSIARAN ZAABA ",TMN TUN DR ISMAIL ,Kekal,,5
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,7/4/2011,304,203,203,27/5/2011,1960000,9655,"2,JLN ATHINAHAPAN 4 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,20/4/2011,372,229,229,23/6/2011,1850000,8079,"1071,JLN DAMANSARA ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,24/2/2011,372,251,251,25/3/2011,1800000,7171,"NO.1033,JALAN DAMANSARA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,24/5/2011,371,278,278,17/6/2011,1785000,6421,"1047,JALAN DAMANSARA ",TMN TUN DR ISMAIL ,Kekal,,5
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,8/3/2011,428,257,257,22/6/2011,1750000,6809,"30,LORONG ABG HJ OPENG 2 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,28/6/2011,334,242,242,12/9/2011,1750000,7231,"92,JLN DATUK SULAIMAN ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,5/5/2011,372,284,284,27/5/2011,1550000,5458,"1053,JALAN DAMANSARA ",TMN TUN DR ISMAIL ,Kekal,,5
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,15/3/2011,237,218,218,16/5/2011,1514800,6949,"52,PINGGIR ZAABA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,30/12/2010,372,245,245,2/2/2011,1480000,6041,"1021,JLN DAMANSARA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,23/6/2010,299,262,262,21/12/2010,1450000,5534,"111,PERSIARAN ZAABA ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,semid,2 - 2 1/2 Storey Semi-Detached,29/4/2011,398,226,226,1/6/2011,1450000,6416,"NO.1041,JALAN DAMANSARA ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,7/4/2011,212,195,195,2/6/2011,1350000,6923,"NO.197,JALAN DATUK SULAIMAN 3 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,6/6/2011,212,190,190,1/7/2011,1350000,7105,"50,JLN DATUK SULAIMAN 1 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,13/12/2010,177,294,294,4/3/2011,1320000,4490,"94,JLN DATUK SULAIMAN 6 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,29/4/2011,199,176,176,23/5/2011,1300000,7386,"21,JLN DATUK SULAIMAN 3 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,2/8/2011,272,167,167,28/9/2011,1280000,7665,"232,PERSIARAN ZA'ABA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,1,terrace,1 - 1 1/2 Storey Terraced,26/5/2011,346,115,115,8/7/2011,1250000,10870,"67,JLN ABG OPENG 1 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,21/7/2011,199,172,172,24/8/2011,1238000,7198,"NO. 39,JLN DATUK SULAIMAN 3 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,13/4/2011,211,190,190,27/4/2011,1200000,6316,"40,JLN DATUK SULAIMAN 1 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,1/7/2011,174,175,175,12/7/2011,1190000,6800,"86,LENGKOK AMINUDDIN BAKI ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,6/9/2010,174,199,199,22/3/2011,1180000,5930,"89,JALAN RAHIM KAJAI ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,27/7/2011,163,159,159,21/9/2011,1100000,6918,"NO.33,MEDAN ATHINAHAPAN 1 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,16/2/2011,164,172,172,1/3/2011,1090000,6337,"NO.75,MEDAN ATHINAHAPAN 1 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,21/7/2011,177,165,165,9/8/2011,1080000,6545,"141,JALAN DATUK SULAIMAN 3 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,8/4/2011,177,165,165,3/6/2011,1070000,6485,"145,JALAN DATUK SULAIMAN 4 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,7/6/2011,174,191,191,27/9/2011,1050000,5497,"105,JALAN RAHIM KAJAI ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,11/3/2011,167,167,167,1/4/2011,1050000,6287,"38,TMN ZAABA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,13/5/2011,177,165,165,15/7/2011,1050000,6364,"154,JALAN DATUK SULAIMAN 4 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,18/2/2011,167,193,193,29/3/2011,1020000,5285,"41,TMN ZAABA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,6/12/2010,177,171,171,20/12/2010,1015000,5936,"47,JALAN DATUK SULAIMAN 4 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,8/7/2011,174,172,172,2/8/2011,1010000,5872,"21,JALAN BURHANUDDIN HELMI 1 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,15/8/2011,160,177,177,17/8/2011,980000,5537,"19,LRG. RAHIM KAJAI 6 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,22/2/2011,163,167,167,28/2/2011,980000,5868,"NO.45,MEDAN ATHINAHAPAN 2 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,29/3/2011,177,174,174,14/4/2011,975000,5603,"NO.95,JALAN DATUK SULAIMAN 4 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,13/1/2011,167,176,176,8/2/2011,970000,5511,"NO.32,MEDAN ATHINAHAPAN 7 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,7/7/2011,167,165,165,9/8/2011,970000,5879,"21,JALAN BURHANUDDIN HELMI 2 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,4/6/2010,164,153,153,8/2/2011,970000,6340,"23,DATUK SULAIMAN 8 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,24/5/2011,167,174,174,6/7/2011,960000,5517,"50,PINGGIR ZA'ABA ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,19/5/2011,174,165,165,2/6/2011,960000,5818,"142,LORONG AMINUDDIN BAKI 3 ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,6/5/2011,177,165,165,6/6/2011,960000,5818,"245,JALAN DATUK SULAIMAN ",TMN TUN DR ISMAIL ,Kekal,,4
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,14/2/2011,163,159,159,7/4/2011,960000,6038,"NO.75,MEDAN ATHINAHAPAN 2 ",TMN TUN DR ISMAIL ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,2,terrace,2 - 2 1/2 Storey Terraced,24/2/2011,179,177,177,14/6/2011,940000,5311,"24,LORONG RAHIM KAJAI 11 ",TMN TUN DR ISMAIL ,Kekal,,4
